Age,Gender,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk,Sleep_Efficiency,Screen_Time_Ratio,Wellbeing_Balance
24,Male,Student,2.82,5.75,1.65,2.8,Entertainment,5.07,6.92,2.41,6.24,5.28,7.16,2.52,4.75,6.52,4.61,6.0,2.36,High,0.8232323232323232,0.33665105386416866,-1.3899999999999997
26,Female,Student,7.02,11.1,1.2,2.34,Entertainment,1.73,6.77,2.33,3.37,5.9,4.87,5.5,4.38,4.93,6.65,7.25,3.67,High,0.6344916344916345,0.6442251886244921,-0.5999999999999996
19,Female,Working,3.48,6.75,2.71,0.18,News,2.55,6.23,1.82,7.87,4.38,5.48,5.24,4.19,5.55,4.21,4.47,3.34,High,0.7676348547717842,0.3798536859876196,-0.2599999999999998
24,Female,Working,4.71,8.71,4.37,2.24,Gaming,4.54,5.85,0.47,9.08,6.09,5.23,5.02,4.89,5.3,4.95,6.33,3.16,High,0.7737226277372263,0.47988980716253454,-1.38
21,Female,Student,3.57,6.72,1.08,1.87,Entertainment,2.73,7.39,2.1,2.39,3.81,3.33,5.21,5.32,8.15,5.9,2.59,5.44,Medium,0.9713945172824792,0.40457555689343766,3.3100000000000005
19,Non-binary,Working,0.5,3.25,4.66,2.41,Educational,2.21,9.31,0.0,4.1,5.13,2.1,7.84,2.83,9.61,6.17,2.61,7.09,Low,0.9321047526673132,0.22123893805309736,3.56
24,Female,Student,3.39,6.7,4.75,2.21,Lifestyle,4.82,7.66,0.73,4.75,6.25,5.41,4.13,2.45,7.85,5.63,5.44,4.06,Medium,0.9064665127020785,0.4100367197062424,0.1899999999999995
22,Female,Student,2.24,3.71,0.72,0.73,Gaming,2.73,6.57,0.05,6.93,3.85,3.54,4.8,2.64,5.86,7.36,3.77,4.79,Medium,0.774108322324967,0.21285140562248997,3.5900000000000003
18,Female,Working,4.5,7.39,4.51,2.75,News,4.61,6.16,0.0,4.69,5.8,5.26,5.44,5.73,6.58,5.63,4.51,4.26,Medium,0.9189944134078212,0.414237668161435,1.12
22,Female,Student,3.55,6.11,1.34,0.69,Gaming,3.53,6.93,0.97,1.62,3.7,5.11,5.6,5.78,6.23,5.41,6.69,3.78,High,0.7856242118537201,0.3579379027533685,-1.2800000000000002
20,Female,Student,2.85,4.47,3.53,1.54,Educational,2.56,6.62,0.29,7.32,4.64,3.01,5.56,4.47,6.68,5.42,3.04,4.88,Medium,0.8766404199475065,0.2571921749136939,2.38
24,Non-binary,Working,3.83,6.13,4.87,1.6,Gaming,0.0,6.26,2.55,5.17,6.21,5.14,3.69,4.87,6.47,5.01,6.99,3.03,High,0.8911845730027548,0.34554678692220964,-1.9800000000000004
23,Female,Student,3.36,5.06,3.45,0.55,News,2.59,5.46,1.9,5.96,4.23,5.26,6.18,4.12,6.28,4.81,5.54,3.96,High,0.9721362229102167,0.27292340884573896,-0.7300000000000004
25,Female,Student,5.53,6.99,3.64,4.5,News,4.14,7.06,0.76,8.02,4.01,4.01,5.41,6.94,7.07,6.58,5.6,4.75,Medium,0.8771712158808935,0.4126328217237308,0.9800000000000004
22,Male,Student,4.84,7.27,3.97,0.34,Lifestyle,1.86,8.61,0.87,9.22,5.82,2.72,7.05,6.61,8.83,4.96,5.96,5.5,Medium,0.9188345473465142,0.4723846653671215,-1.0
19,Female,Both,6.6,10.1,6.71,0.0,Gaming,0.87,6.9,3.16,6.79,7.95,5.73,4.4,5.08,7.76,3.75,7.5,3.1,High,0.9822784810126581,0.5906432748538011,-3.75
26,Female,Student,5.08,6.59,2.28,2.86,Lifestyle,3.37,5.26,0.26,5.88,6.22,7.57,3.24,5.56,4.58,3.98,6.05,1.66,High,0.7316293929712461,0.3516542155816435,-2.07
25,Female,Student,4.73,7.69,4.49,0.86,Entertainment,1.96,5.79,0.0,6.61,5.47,5.44,6.84,6.25,5.1,5.81,7.95,3.68,High,0.7511045655375552,0.4222954420647996,-2.1400000000000006
23,Male,Working,4.9,8.09,1.48,3.53,Lifestyle,0.87,9.17,1.94,3.56,4.52,2.56,5.99,3.77,9.83,7.26,7.49,6.02,Medium,0.9665683382497542,0.545515846257586,-0.23000000000000043
24,Non-binary,Working,5.1,7.99,1.55,1.12,Entertainment,5.08,5.5,1.61,4.1,4.14,4.25,5.51,5.41,5.41,4.71,4.96,3.68,High,0.8323076923076923,0.4318918918918919,-0.25
26,Male,Student,1.3,5.14,3.43,1.41,Entertainment,3.23,7.95,2.0,6.28,5.23,4.6,4.11,1.0,8.84,5.68,4.16,4.75,Medium,0.987709497206704,0.3202492211838006,1.5199999999999996
24,Male,Student,4.78,10.89,4.15,5.53,Entertainment,4.0,5.51,0.1,4.74,5.59,6.91,4.76,6.7,5.03,4.58,5.91,2.65,High,0.772657450076805,0.588967009194159,-1.33
20,Female,Student,1.61,6.26,3.73,1.28,Educational,1.77,5.78,0.98,5.93,5.58,6.84,4.52,3.82,5.7,4.29,8.07,2.35,High,0.8407079646017699,0.34357848518111966,-3.7800000000000002
23,Female,Student,1.13,3.49,2.52,1.6,News,2.71,8.0,0.11,5.38,5.1,3.24,5.99,1.0,7.32,6.33,2.22,5.64,Medium,0.8133333333333334,0.218125,4.109999999999999
24,Male,Working,2.33,4.37,2.54,3.03,Entertainment,4.14,7.03,2.69,5.9,5.17,6.28,3.8,3.21,6.65,4.44,6.11,2.9,High,0.8281444582814446,0.2575132586918091,-1.67
19,Female,Student,4.38,6.92,1.98,1.7,Gaming,2.44,6.52,0.5,5.74,2.87,3.57,6.84,4.7,5.99,4.57,3.23,4.67,Medium,0.7965425531914895,0.39588100686498856,1.3400000000000003
20,Male,Student,2.05,5.57,3.37,1.13,Educational,0.0,5.77,1.18,3.65,5.53,6.22,4.09,3.42,5.2,4.33,4.23,2.8,High,0.7680945347119646,0.30554031815688426,0.09999999999999964
21,Male,Working,4.76,7.8,3.62,0.91,Entertainment,2.47,8.03,2.03,6.08,5.39,4.88,6.15,4.44,7.61,6.67,7.88,4.68,Medium,0.8427464008859359,0.48841577958672505,-1.21
23,Male,Student,6.45,9.5,4.35,0.15,Entertainment,2.87,5.74,2.11,9.36,5.0,6.31,3.9,4.71,6.29,3.37,6.95,2.31,High,0.9332344213649851,0.5202628696604601,-3.58
18,Female,Both,3.54,6.64,1.29,0.78,News,4.03,5.2,0.18,1.42,4.49,6.96,4.37,6.21,6.33,3.69,4.07,2.96,High,1.020967741935484,0.3531914893617021,-0.38000000000000034
26,Male,Student,4.3,7.38,7.0,2.62,Educational,3.04,7.13,3.02,7.17,6.72,6.55,3.8,4.16,6.96,4.39,7.32,2.74,High,0.8560885608856089,0.4374629519857735,-2.9300000000000006
22,Male,Student,2.95,6.21,1.65,2.93,Educational,2.26,5.73,1.42,8.39,3.42,4.82,4.06,4.54,5.71,3.94,6.86,2.62,High,0.8484398216939079,0.33990147783251234,-2.9200000000000004
24,Female,Working,2.16,6.1,1.83,0.49,Lifestyle,1.97,6.2,1.77,6.78,4.04,5.6,3.81,2.02,6.73,3.72,6.21,2.79,High,0.9347222222222222,0.3426966292134831,-2.4899999999999998
26,Male,Student,3.71,7.06,2.81,3.2,Gaming,4.6,8.31,0.46,5.04,5.93,3.29,5.88,3.51,8.27,7.1,5.31,5.65,Medium,0.8882921589688506,0.449968132568515,1.79
26,Female,Student,2.83,4.74,3.0,2.62,News,4.67,4.46,1.85,6.62,5.75,4.42,5.07,2.81,4.76,5.38,3.3,3.78,High,0.8717948717948718,0.24257932446264077,2.08
18,Female,Working,3.31,7.23,3.74,0.92,Lifestyle,0.83,6.35,1.05,5.99,5.26,4.16,5.58,5.92,5.83,3.37,5.97,3.24,High,0.7931972789115647,0.4096317280453258,-2.5999999999999996
18,Female,Student,2.9,7.0,3.77,2.44,Lifestyle,3.81,7.11,1.64,3.65,5.37,3.59,7.02,3.45,6.78,5.34,4.32,5.06,Medium,0.8360049321824908,0.4144464179988159,1.0199999999999996
20,Male,Student,1.99,4.84,3.78,3.46,Gaming,0.92,6.44,0.12,4.4,5.01,4.65,3.59,3.68,6.83,3.18,5.07,2.92,High,0.918010752688172,0.275626423690205,-1.8900000000000001
23,Female,Working,3.82,7.13,4.8,1.86,News,4.42,4.87,0.02,6.76,3.97,5.48,5.3,3.63,5.35,4.17,5.9,3.04,High,0.9114139693356047,0.37271301620491376,-1.7300000000000004
19,Female,Working,1.11,3.64,4.19,1.45,Gaming,3.55,5.6,0.15,8.92,4.52,4.65,4.83,2.75,6.14,5.39,4.23,3.97,High,0.9303030303030303,0.19782608695652176,1.1599999999999993
18,Male,Working,4.76,6.98,1.46,0.17,News,4.62,7.52,1.93,2.41,6.72,5.16,5.44,6.53,7.33,5.93,6.11,4.35,Medium,0.8603286384976526,0.4235436893203884,-0.1800000000000006
18,Male,Working,1.46,3.81,2.54,0.94,Entertainment,3.84,7.14,1.85,7.27,4.7,5.44,5.3,4.59,8.08,5.2,5.09,4.44,Medium,0.9926289926289926,0.22597864768683276,0.11000000000000032
22,Female,Student,3.11,5.52,2.28,1.41,Educational,0.5,5.52,3.4,4.09,5.73,5.36,5.76,4.85,5.57,4.91,6.28,3.47,High,0.8542944785276074,0.2987012987012987,-1.37
21,Male,Working,5.75,10.19,2.77,0.0,Entertainment,3.4,8.88,2.65,3.51,2.27,2.3,6.68,5.65,10.0,7.08,4.53,6.78,Medium,1.0121457489878543,0.673941798941799,2.55
18,Non-binary,Both,5.07,8.0,4.52,0.0,Entertainment,4.83,6.77,0.81,4.24,5.41,5.6,4.94,4.51,6.8,5.25,4.82,3.93,High,0.8751608751608752,0.4643064422518862,0.4299999999999997
21,Female,Student,4.0,6.18,3.92,2.54,Entertainment,5.09,7.86,2.36,6.43,5.74,3.91,4.72,4.29,8.33,5.91,5.15,4.81,Medium,0.9401805869074493,0.38289962825278806,0.7599999999999998
20,Male,Working,7.29,10.05,2.87,0.71,Gaming,1.01,5.91,1.72,5.0,4.64,4.86,5.0,5.92,5.36,3.72,7.38,2.66,High,0.7756874095513748,0.5555555555555556,-3.6599999999999997
19,Male,Student,4.14,7.8,4.43,0.0,News,2.1,8.72,0.0,5.27,6.0,2.04,5.66,4.04,7.55,6.23,4.86,5.33,Medium,0.7767489711934156,0.5104712041884817,1.37
26,Non-binary,Student,5.59,10.04,4.2,0.8,Entertainment,4.81,5.44,1.71,5.46,5.12,3.71,6.51,5.03,6.23,5.1,3.89,4.68,Medium,0.967391304347826,0.540948275862069,1.2099999999999995
18,Male,Student,3.06,6.6,1.35,0.82,Educational,3.15,7.89,1.51,8.16,3.52,4.6,4.62,3.34,8.03,6.75,5.33,4.81,Medium,0.9032620922384701,0.409683426443203,1.42
24,Female,Student,0.5,3.48,1.89,1.68,Entertainment,4.22,4.14,1.44,4.15,4.05,7.12,3.02,1.2,4.84,3.61,6.13,1.62,High,0.9416342412451362,0.17522658610271905,-2.52
21,Male,Student,4.34,9.07,3.49,1.99,Lifestyle,3.25,8.15,1.53,8.73,5.82,2.79,7.12,3.78,8.96,3.68,6.26,5.08,Medium,0.9792349726775957,0.5722397476340695,-2.5799999999999996
22,Female,Student,4.67,7.45,2.83,2.35,Lifestyle,1.2,6.86,1.61,9.68,4.4,3.62,5.18,3.78,8.14,4.22,7.75,3.95,High,1.0356234096692112,0.4346557759626604,-3.5300000000000002
22,Female,Both,4.62,7.34,3.92,1.04,Gaming,3.71,6.27,0.6,5.82,5.22,6.57,5.06,3.04,6.9,5.47,6.24,3.68,High,0.9491059147180194,0.41398759165256627,-0.7700000000000005
18,Male,Student,1.84,3.68,2.51,1.16,Educational,5.18,6.17,2.47,6.2,5.19,5.2,4.87,2.82,6.5,3.26,3.71,3.39,High,0.9065550906555091,0.20639371845204715,-0.4500000000000002
23,Male,Student,8.47,10.86,3.99,0.0,Gaming,2.4,6.58,0.0,8.88,4.56,4.42,5.16,5.81,6.04,4.88,8.55,3.2,High,0.7968337730870713,0.6234213547646382,-3.670000000000001
26,Female,Student,2.34,4.18,2.99,0.71,Gaming,3.11,4.25,1.17,6.7,4.3,6.42,5.23,3.89,3.74,4.84,5.71,2.58,High,0.7123809523809524,0.21164556962025316,-0.8700000000000001
19,Non-binary,Both,4.15,5.85,3.71,0.18,Gaming,0.0,5.95,2.37,7.44,5.2,6.88,2.64,3.75,5.58,2.37,9.08,1.0,High,0.8028776978417266,0.3240997229916897,-6.71
24,Male,Student,4.38,7.29,3.47,2.32,Entertainment,2.11,7.69,2.13,8.4,5.08,4.36,4.14,3.8,6.88,2.62,5.57,2.89,High,0.7917146144994245,0.44696505211526677,-2.95
23,Female,Working,5.23,7.74,2.66,4.84,News,3.15,8.0,1.74,5.84,2.97,1.78,7.19,5.32,9.03,4.79,5.13,5.85,Medium,1.0033333333333332,0.48375,-0.33999999999999986
22,Male,Working,2.97,7.17,5.05,2.08,News,2.62,5.24,0.4,7.01,5.35,5.66,3.67,4.26,4.49,3.95,7.0,1.93,High,0.719551282051282,0.38219616204690837,-3.05
21,Female,Student,4.78,8.09,2.68,3.22,Educational,2.24,8.12,1.45,4.35,7.15,6.11,4.59,6.04,8.91,5.61,5.37,4.46,Medium,0.9769736842105264,0.5094458438287154,0.2400000000000002
21,Female,Student,6.43,10.12,5.67,2.59,Entertainment,1.38,4.77,2.17,6.69,6.29,7.58,3.13,4.97,5.04,3.91,9.98,1.1,High,0.8734835355285963,0.5262610504420177,-6.07
23,Male,Student,3.31,6.79,0.82,0.0,News,0.66,7.19,1.33,4.32,3.61,1.32,6.85,4.34,5.94,6.36,4.06,5.48,Medium,0.7252747252747253,0.4039262343842951,2.3000000000000007
21,Male,Student,3.24,5.16,1.7,1.52,Lifestyle,6.04,6.85,0.97,5.37,2.4,3.86,6.6,4.32,6.99,6.52,4.23,5.35,Medium,0.8904458598726115,0.3008746355685131,2.289999999999999
22,Male,Student,2.49,5.28,3.29,0.0,Gaming,4.23,5.9,1.59,7.97,4.21,5.3,3.33,4.44,5.73,5.03,5.79,2.85,High,0.8304347826086956,0.29171270718232045,-0.7599999999999998
23,Female,Student,4.36,7.79,1.15,0.0,News,3.72,8.41,0.89,6.35,4.75,3.22,6.17,4.63,7.31,6.28,4.27,5.34,Medium,0.7768331562167906,0.4996792815907633,2.0100000000000007
22,Male,Working,2.67,3.93,2.36,2.99,Gaming,2.2,6.15,2.09,8.76,5.11,6.66,7.22,2.49,6.53,4.1,4.83,4.04,Medium,0.9132867132867133,0.22016806722689075,-0.7300000000000004
24,Male,Student,5.04,6.27,4.0,3.72,Entertainment,1.81,8.33,1.06,4.0,5.85,4.54,5.18,6.64,9.33,5.21,4.16,5.12,Medium,1.0,0.4001276324186343,1.0499999999999998
26,Non-binary,Student,3.28,6.46,2.78,0.0,News,2.99,6.74,1.92,6.73,4.45,4.76,4.96,5.26,5.71,5.21,5.55,3.57,High,0.7377260981912145,0.37427578215527235,-0.33999999999999986
24,Female,Working,3.64,6.4,3.88,0.56,Gaming,0.96,6.02,0.89,2.8,5.48,5.29,4.43,3.53,6.29,3.76,6.75,2.82,High,0.8960113960113961,0.3559510567296997,-2.99
24,Female,Student,2.51,2.02,4.7,1.75,News,3.26,7.77,1.41,3.24,3.96,3.27,6.1,3.09,8.17,5.59,4.67,5.3,Medium,0.9315849486887116,0.12446087492298213,0.9199999999999999
21,Male,Student,7.23,8.43,3.6,0.93,News,2.55,5.25,1.11,7.54,6.62,6.26,4.9,6.87,5.71,4.95,5.12,3.29,High,0.9136,0.4496,-0.16999999999999993
18,Male,Both,4.15,6.17,1.78,1.77,Educational,4.05,7.27,1.23,5.11,4.49,5.67,4.71,4.97,7.8,5.15,6.98,3.78,High,0.94316807738815,0.3687985654512851,-1.83
25,Male,Student,2.27,5.77,2.84,1.71,Educational,0.66,7.71,1.73,6.55,5.01,3.77,4.87,4.34,8.6,4.81,6.03,4.46,Medium,0.9873708381171067,0.3542050337630448,-1.2200000000000006
21,Female,Student,4.42,6.92,2.93,2.03,Entertainment,3.32,5.37,2.67,8.35,4.68,5.52,3.73,3.93,6.25,3.83,6.9,2.53,High,0.9811616954474097,0.3714439076757918,-3.0700000000000003
18,Female,Student,1.46,5.61,3.17,2.73,Gaming,2.76,6.95,1.86,7.03,3.56,4.26,7.23,3.29,7.67,5.15,5.75,5.01,Medium,0.9647798742138365,0.32903225806451614,-0.5999999999999996
22,Female,Working,3.01,5.29,2.5,2.34,Educational,3.62,7.44,2.1,8.28,5.38,3.26,6.7,4.91,7.81,6.29,3.53,5.8,Medium,0.9253554502369666,0.3194444444444445,2.7600000000000002
25,Male,Student,4.64,7.08,3.12,1.02,Educational,1.81,7.66,0.92,7.51,4.63,4.56,6.02,4.54,8.62,4.14,5.02,4.66,Medium,0.995381062355658,0.43329253365973075,-0.8799999999999999
21,Male,Student,4.78,10.09,4.07,2.95,Entertainment,1.69,6.94,0.68,8.79,4.23,3.87,5.51,6.18,8.64,4.05,6.06,4.41,Medium,1.0881612090680102,0.5914419695193436,-2.01
25,Non-binary,Working,5.34,9.19,0.0,0.0,Lifestyle,0.83,7.58,0.0,5.35,4.9,3.47,4.29,5.13,7.18,5.67,7.61,3.87,High,0.8368298368298368,0.5596833130328867,-1.9400000000000004
25,Male,Student,5.95,10.01,3.73,2.97,Lifestyle,0.0,7.51,2.21,8.11,5.22,6.37,5.59,6.91,7.44,4.05,9.16,3.1,High,0.8742655699177438,0.6070345664038811,-5.11
20,Male,Student,3.74,5.99,2.18,1.27,News,5.19,6.24,2.05,4.23,5.01,5.97,4.87,4.06,6.71,4.92,5.34,3.61,High,0.9267955801104972,0.3372747747747748,-0.41999999999999993
26,Male,Working,5.34,8.1,0.75,0.25,Entertainment,6.0,5.9,0.5,6.42,4.21,5.4,3.85,5.7,4.96,5.76,6.16,2.93,High,0.7188405797101449,0.4475138121546961,-0.40000000000000036
20,Female,Student,5.2,8.23,0.99,0.0,Gaming,3.39,6.65,0.79,4.85,4.33,2.17,4.46,7.73,6.28,4.73,3.71,4.17,Medium,0.8209150326797385,0.4743515850144092,1.0200000000000005
18,Female,Student,5.27,8.04,3.49,3.12,Educational,4.56,6.55,3.52,5.85,4.91,3.82,5.78,5.09,5.65,5.94,4.49,4.41,Medium,0.7483443708609272,0.4607449856733524,1.4500000000000002
19,Male,Student,1.78,4.94,2.66,1.08,Lifestyle,1.67,6.53,3.08,7.6,4.53,4.72,6.35,3.34,7.15,4.53,6.3,4.17,Medium,0.949535192563081,0.28277046365197483,-1.7699999999999996
23,Male,Both,4.39,7.55,4.83,0.0,Educational,2.49,7.83,1.64,6.18,4.86,4.15,5.04,4.85,8.21,6.67,8.03,4.61,Medium,0.9297848244620612,0.4669140383426097,-1.3599999999999994
19,Female,Both,3.56,6.38,4.69,0.0,News,2.91,6.11,0.66,5.63,6.24,5.4,6.25,6.5,4.66,4.72,5.54,3.39,High,0.6554149085794655,0.35662381218557854,-0.8200000000000003
23,Non-binary,Working,5.96,8.7,1.57,0.78,Educational,2.29,5.51,0.73,5.39,5.99,4.97,5.34,4.73,7.06,3.99,7.29,3.42,High,1.0844854070660521,0.47052460789616,-3.3
18,Male,Working,4.16,8.55,2.9,3.4,Entertainment,4.13,8.09,1.76,7.7,6.55,3.83,5.62,5.28,8.19,6.93,3.83,5.64,Medium,0.9009900990099009,0.5373978629792584,3.0999999999999996
18,Female,Working,3.4,5.54,4.68,2.72,Gaming,3.63,7.36,1.5,3.05,7.85,5.17,5.07,3.91,7.74,5.51,4.12,4.56,Medium,0.9258373205741628,0.3329326923076923,1.3899999999999997
22,Male,Working,3.53,6.08,1.98,2.04,Educational,3.92,6.15,2.85,3.77,6.19,4.89,5.84,2.56,6.26,5.07,4.43,4.17,Medium,0.8755244755244754,0.3406162464985994,0.6400000000000006
26,Male,Student,3.45,5.01,5.11,1.2,Gaming,5.6,4.83,1.96,5.36,5.36,5.48,5.71,4.6,3.58,3.51,3.78,2.72,High,0.614065180102916,0.2613458528951486,-0.27
25,Male,Working,4.24,6.32,2.87,0.0,Entertainment,1.39,7.94,3.97,4.7,4.83,2.92,5.46,5.19,7.13,6.44,4.19,5.16,Medium,0.797539149888143,0.3935242839352429,2.25
20,Male,Working,4.48,7.01,3.43,5.64,News,1.26,5.69,0.0,2.4,4.46,3.26,4.86,4.58,6.27,2.55,6.38,2.95,High,0.937219730941704,0.3828509011469143,-3.83
20,Male,Both,3.7,6.81,3.08,0.71,Entertainment,2.75,5.22,1.33,2.67,5.49,6.56,3.29,4.75,6.11,4.28,5.52,2.55,High,0.982315112540193,0.3626198083067092,-1.2399999999999993
18,Non-binary,Student,3.51,7.35,3.24,0.61,Lifestyle,3.23,8.53,2.9,6.53,4.18,3.78,5.8,5.05,8.56,7.63,4.99,5.87,Medium,0.8982161594963275,0.4751131221719457,2.6399999999999997
20,Male,Student,2.57,6.42,3.98,1.56,News,4.59,7.69,0.61,3.18,5.63,2.47,7.68,3.2,7.18,7.01,4.22,6.17,Medium,0.8262370540851552,0.39362354383813614,2.79
18,Male,Both,6.16,10.52,1.98,3.98,Educational,3.32,6.5,2.81,1.54,4.4,3.54,5.72,7.52,5.76,4.04,6.49,3.5,High,0.768,0.6011428571428571,-2.45
25,Male,Student,3.59,5.59,3.19,1.62,Gaming,1.7,6.78,3.12,7.53,5.18,5.4,4.59,4.8,7.18,3.59,6.05,3.21,High,0.9228791773778919,0.3246225319396051,-2.46
18,Female,Both,4.36,6.5,3.16,1.06,News,0.13,6.94,1.67,3.66,6.05,5.37,4.34,4.44,6.44,6.47,6.91,3.7,High,0.8110831234256927,0.3810082063305979,-0.4400000000000004
22,Non-binary,Working,4.62,6.53,3.35,0.0,News,2.52,6.18,2.89,7.95,5.46,6.31,5.22,6.32,6.27,5.89,5.87,3.76,High,0.8732590529247911,0.3664421997755331,0.019999999999999574
26,Male,Working,4.41,9.19,4.39,1.05,Lifestyle,4.0,7.51,2.28,6.24,6.47,5.41,4.4,6.3,6.38,4.14,5.92,3.08,High,0.7497062279670975,0.5573074590661006,-1.7800000000000002
24,Male,Student,3.31,6.87,3.01,1.53,Educational,1.64,8.28,0.0,6.48,5.31,4.36,6.72,3.29,8.8,4.87,4.53,5.31,Medium,0.9482758620689656,0.43702290076335876,0.33999999999999986
21,Male,Student,4.89,8.77,3.55,0.35,News,3.65,7.68,1.88,8.03,5.26,5.68,4.44,5.53,7.63,4.17,5.78,3.51,High,0.8790322580645161,0.5373774509803921,-1.6100000000000003
26,Female,Student,6.15,7.99,4.99,2.15,Lifestyle,4.89,6.36,1.78,5.68,4.8,5.85,3.92,4.95,6.06,5.13,7.58,2.8,High,0.8233695652173912,0.45294784580498865,-2.45
26,Male,Working,5.01,8.0,3.94,0.41,Gaming,0.3,6.67,0.0,6.89,5.48,5.15,3.84,5.93,6.78,5.85,7.33,3.41,High,0.8839634941329857,0.46162723600692446,-1.4800000000000004
19,Female,Working,4.65,8.21,3.09,0.38,Gaming,5.02,5.54,1.4,4.14,5.88,6.94,5.39,6.73,5.69,7.01,5.15,4.02,Medium,0.8700305810397554,0.44474539544962083,1.8599999999999994
23,Female,Student,4.97,6.55,2.5,1.45,Educational,5.32,7.26,1.25,6.8,3.92,5.64,3.85,5.19,6.6,4.76,4.46,3.39,High,0.7990314769975787,0.3912783751493428,0.2999999999999998
21,Female,Working,4.1,6.6,4.56,0.48,Educational,0.99,4.33,2.63,2.54,7.79,6.94,4.18,4.69,4.65,3.14,6.88,1.69,High,0.8724202626641652,0.33553634977122515,-3.7399999999999998
25,Male,Working,3.59,7.02,1.57,1.16,Educational,5.07,6.61,1.43,7.27,5.05,4.06,6.99,2.83,6.97,5.32,3.26,5.21,Medium,0.9159001314060446,0.4036802760207015,2.0600000000000005
24,Male,Both,6.87,7.7,3.6,1.85,Gaming,3.03,5.41,2.0,2.65,5.91,3.38,5.27,4.93,5.57,3.97,5.06,3.53,High,0.8689547581903276,0.41420118343195267,-1.0899999999999994
24,Female,Student,6.3,10.78,3.22,0.58,Entertainment,3.53,5.61,0.22,9.78,3.94,5.59,5.19,6.24,5.06,5.15,6.26,3.16,High,0.7655068078668683,0.5861881457313757,-1.1099999999999994
26,Female,Student,3.28,6.95,3.49,2.25,Educational,0.0,6.52,0.6,2.81,5.01,4.38,5.18,2.24,6.68,2.02,6.65,2.78,High,0.8882978723404256,0.3975972540045767,-4.630000000000001
22,Male,Student,5.7,7.56,4.1,0.0,Entertainment,2.26,5.89,1.84,4.59,4.61,6.23,4.52,4.63,5.82,5.37,6.71,3.08,High,0.8447024673439768,0.417448923246825,-1.3399999999999999
23,Female,Student,4.7,7.65,2.39,0.22,Entertainment,2.57,6.05,1.7,7.78,5.08,4.72,6.05,3.3,4.85,4.03,6.49,3.11,High,0.6879432624113475,0.4261838440111421,-2.46
18,Female,Both,4.19,7.67,2.06,0.6,Educational,4.51,4.33,1.11,8.52,5.17,6.06,5.62,3.38,4.14,3.74,5.21,2.62,High,0.7767354596622889,0.3899339095068632,-1.4699999999999998
23,Male,Student,6.26,9.39,1.42,1.88,Entertainment,2.42,6.25,1.36,7.88,6.31,6.51,5.43,5.14,4.18,4.6,6.93,2.49,High,0.576551724137931,0.5290140845070422,-2.33
19,Male,Both,4.18,7.12,3.06,1.09,Entertainment,1.84,9.78,2.61,7.55,6.53,1.92,7.34,4.33,10.0,6.45,2.72,7.16,Low,0.927643784786642,0.5007032348804501,3.73
23,Non-binary,Both,4.38,7.27,4.23,0.24,Entertainment,1.3,7.44,0.51,6.92,4.97,4.95,5.47,5.55,7.25,5.19,6.82,4.01,Medium,0.8590047393364928,0.4390096618357488,-1.63
26,Male,Student,4.73,8.51,2.1,0.93,Lifestyle,2.93,6.72,1.05,5.38,4.08,4.06,6.33,6.98,7.65,4.12,6.67,4.25,Medium,0.9909326424870467,0.4924768518518518,-2.55
25,Non-binary,Working,2.15,5.96,1.02,1.2,News,3.07,6.27,3.25,6.76,4.27,4.6,4.25,3.09,6.7,3.71,3.65,3.51,High,0.9215955983493811,0.33615341229554424,0.06000000000000005
26,Male,Student,4.41,8.11,2.05,3.25,Educational,4.18,4.67,1.22,5.33,4.67,3.85,4.6,3.88,6.39,4.88,3.73,4.02,Medium,1.126984126984127,0.41955509570615623,1.15
25,Male,Working,1.92,5.63,3.59,2.49,Lifestyle,1.54,6.8,1.33,6.11,4.5,4.21,6.55,3.54,7.06,6.48,5.88,5.01,Medium,0.9051282051282051,0.32732558139534884,0.6000000000000005
20,Female,Student,4.88,8.36,2.99,0.0,Educational,1.84,7.25,1.03,5.68,4.13,3.24,4.64,2.66,7.63,7.15,5.97,4.94,Medium,0.9248484848484848,0.49910447761194027,1.1800000000000006
25,Male,Both,4.81,8.41,3.67,3.02,News,4.97,7.94,2.66,4.35,6.64,5.45,4.75,6.71,7.77,4.58,4.9,3.97,High,0.8691275167785233,0.5236612702366128,-0.3200000000000003
23,Male,Working,5.76,10.44,3.93,0.0,Entertainment,4.49,4.92,2.21,5.79,4.71,5.1,3.67,6.08,4.67,4.52,5.95,2.45,High,0.7888513513513513,0.5471698113207547,-1.4300000000000006
23,Male,Working,4.94,7.83,4.22,2.88,Lifestyle,4.5,7.78,3.75,5.37,6.48,4.49,5.17,6.62,7.37,5.56,4.95,4.46,Medium,0.8394077448747151,0.4827373612823675,0.6099999999999994
23,Female,Working,7.86,9.17,2.06,2.13,Educational,0.26,7.55,1.2,8.23,1.97,2.47,6.46,6.95,7.13,4.36,7.42,4.33,Medium,0.8339181286549707,0.5574468085106383,-3.0599999999999996
